slug,aroma,acid_or_milk,body,flavor,type_with_milk,clean_text,roast_dark,roast_light,roast_medium,roast_medium_dark,roast_medium_light,roast_very_dark,roast_nan,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,region_south_america,type_espresso,type_organic,type_fair_trade,type_decaffeinated,type_pod_capsule,type_blend,type_estate,type_with_milk
guatemala-la-flor-del-cafe,7.0,7.0,5.0,7.0,0,acid light bright shimmer fruit center profil slight pungenc nuanc dri wine tone much rang solid dimens outstand balanc best seller factor excel latin american style coffe bit light compar antigua balanc live complet qualiti alon rel easi profil attract citi bean custom,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
kenya-aa-7,6.0,7.0,7.0,7.0,0,wini acid characterist kenya pungent deep without trace fruit shimmer berri possibl coffe fade bit storag still power coffe offer interest twist kenya theme best seller factor fact consist fine origin like kenya best seller surpris fact particular best sell kenya display wini note deep without much bright top may coincident could indic mani american prefer less acidi profil coffe profession,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kenya-nyaithee-aa,7.0,8.0,7.0,8.0,0,measur coffe complex everi time return provok new adject wini favorit pungent smoki vanilla overton finish sweet prune chocol bodi rather full kenya almost shockingli rich like great kenya keep shift build complex first impress aftertast best seller factor moot point sinc alpen sierra best seller wonder perhap fact kenya cost bit coffe perhap kenya intens overwhelm first sip hope issu cost coffe good bargain almost price,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kenya-aa-8,9.0,8.0,5.0,8.0,0,floral berri like high tone vivaci strike coffe display less wini author mani kenya greater charm light bodi light weight give us sort levit rich kenya lean toward drip brew multi breakfast press pot dinner profund,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bayview-farms-kona-extra-fancy,6.0,8.0,6.0,8.0,0,complet classic dri acidi acid held insid deep reson matrix complic richli wine ting fruit tone sweeten exquisit finish medium bodi smooth butteri purist aficionado doubt kona measur best central america superb drip coffe american mode attract kona silki delicaci may disappoint dri author coffe howev,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
mocha-java-blend-2,8.0,8.0,5.0,8.0,0,extraordinarili clean eleg mocha java contribut ethiopian coffe brightli fruiti floral exhilaratingli fresh java mostli stay way contribut slight pungenc balanc ethiopia high tone sweet light bodi could taken fault exhilaratingli weightless disappointingli thin adventur subtl palat peopl wear press khaki,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yemen-mocha-mattari,8.0,7.0,6.0,7.0,0,distinct fruiti chocol tone cherryish round balanc tobaccoey dryness coffe hot chocol fruit tone fresh complex thrill cool tobacco tone intensifi turn slightli though cleanli astring quintessenti romant coffe good tri coffe doubt friend assert coffe tast tri french press,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
guatemala-coban,9.0,7.0,6.0,7.0,0,superb oxymoron coffe power sweet yet sharpli pungent best aroma finish pungent tone soften distinct pleas spice rich clean aftertast medium light bodi appreci thing intens suav aficionado interest expand guatemala experi beyond classic environ antigua,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nantucket-blend,6.0,7.0,5.0,7.0,0,delight gentl coffe soft brightli lightli acidi slightli floral aftertast clean white clapboard love vanilla floral burst memori pure sweet much power depth coffe chast bright sweet care valu simplic without auster voluptu without heavi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
costa-rica-doka-estate,8.0,7.0,8.0,7.0,0,fresh clean delight natur sweet balanc drier still fruiti pungenc fine distinct coffe though memor give front insinu profil immedi pleas rather deep fine coffe prefer sweet without sugar typic high grown central america coffe dryli impos,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
french-roast,8.0,7.0,5.0,7.0,0,fine exampl french roast archetyp carbon note integr french roast smoki note scotch whiskey discreet main tast complex sweet vanilla float dri light pungenc carbon note prevail aftertast though persist low tone sweet give run obvious peopl love slightli char sweet good french roast pursuit varieti french roast experi might appreci particular blend distinct vanilla nuanc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harvest-dixie-gold-decaf,8.0,8.0,6.0,8.0,0,gentl seduc rather impos save ordinari soft round complex impress dimens warmli pungent tone faintli tobaccoish herbi soften toward chocol finish pea mattress coffe environment correct caffein free residu free low acid enough quiet intrigu make fastidi princess princ want test mattress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ethiopia-yirgacheffe-4,8.0,8.0,4.0,8.0,0,floral perfum high tone exquisit aroma overwhelmingli fragrant eventu sweet bright tone coffe emerg behind flower owe floral lift bodi read lightli buoyant rather thin like surpris prefer surpris produc natur rather artific word yirgacheff coffe flavor deep heart mysteri,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bremen-decaf-no-907,8.0,7.0,7.0,7.0,0,dri bright sensat call acid domin nose pure acid without fruiti complic sweet reserv clean abstract acid energ profil plenti sensat mid rang littl top hint pruni underpin caffein avoid search briskli old fashion pre robusta american,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owners-reserve,7.0,8.0,6.0,8.0,0,plenti nuanc long complex develop authorit dri spice pungenc open matrix shadow sweet touch vanilla finish dri chocol aftertast cool spice soften sweeten delici take time sip rather quaf coffe reward patienc unfold seri littl revel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
portside-blend,7.0,8.0,8.0,8.0,0,aromat gentli complex delic sweet vanilla nose demitass smooth balanc bodi well nuanc flavor pungent chocol modul sweet chocol finish slight fruit flourish tend fade milk retain light pleasingli fruiti chocol charact straight shot short cappuccino espresso distinguish gentl complex long develop,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
skyes-mountain-blend-decaf,8.0,7.0,6.0,7.0,0,nearli dramat olymp mountain satisfi substanti straightforward low tone agreeabl balanc vibrant solid mid rang fresh sweet finish complic touch intrigu could call chocol cool sweet tone grow rounder fuller distinctli chocol round gener profil mildli dessert like nuanc make coffe excel afternoon dinner choic caffein sensit,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
monsooned-malabar,6.0,5.0,7.0,5.0,0,pungent chocol nose slightli sharp distinct tobacco note hint dri chocol solid bodi littl reson monsoon tradit began way mimick way coffe bean chang tast sweat hold wooden sail ship long voyag india europ brew coffe strong run late th centuri london draw room captain global trade fantasi sip cigar,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
guatemala-finca-dos-marias,8.0,7.0,6.0,7.0,0,quietli dramat coffe long develop clear underst acid give way sudden sweet lift nutti pungent perhap smoki note balanc vanilla sweet complex gestur remain balanc silki smooth envelop even potenti sharp pungenc excel choic find antigua acidi costa rica bold call coffe eleg much pungenc mayb suav,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
peaberry-green,5.2,5.7,6.2,5.7,0,comment coffe focus almost exclus issu roast particular sampl roast consider darker sampl dark style atyp purpos deliber experienc coffe roaster conclud coffe came across best darker roast howev six eight panelist complain roast dark permit fair evalu reason publish coffe sampl certainli clean free defect whether manifest enough power stand darker roast anoth question,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
aa-green,6.3,6.0,6.0,6.0,0,straightforward coffe nice balanc clean free taint except perhap slight grassi shadow note possibl encourag rather light roast panelist note nutti tone aroma hint chocol finish cocoa like specifi fundament center pleasant coffe rate higher regist enthusiasm suspect lack call power call dimens sens unnam reson sensat open behind initi impress,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
jamaica-blue-mountain-peaberry-green,6.7,6.4,5.7,6.4,0,judg comment old tavern jamaica blue mountain peaberri clear favorit major panelist although assign slightli higher number categori regular bean old tavern also review descript peaberri suggest brightli yet sweetli acidi coffe floral high note full bodi good dimens review gush pack punch love nicest coffe caribbean outstand flavor simpli approv ho hum coffe pick hint storag relat flat mute regular bean old tavern although review grope describ term like fade like contribut help alex twyman farmer develop old tavern coffe assess may suspect basi round rigor blind agre strongli yea sayer clean vibrant subtli complet coffe,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
jamaica-blue-mountain-1s-green,6.3,6.9,6.1,6.9,0,reaction coffe rang enthusiasm mild approv ambival enthusiast mild approv tend cite gentli bright acid full bodi nut tone aromat enthusiast felt coffe brought power pack punch approv felt mild mild mild sweet soft ambivalenc also honor virtu coffe detect slight shadow taint suggest sampl bit fade anoth baggi adject suggest otherwis meticul clean coffe suffer mild damag perhap moistur relat transport storag,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
jamaica-blue-mountain-green-2,4.8,5.2,5.5,5.2,0,thought assess coffe character potenti power flaw coffe although littl bit grassi mayb due lack reposo rest coffe process good coffe conclud interest undomest flavor offer anoth coffe make scratch head say differ realli want know better upsid panelist cite coffe sweet fruit rich downsid elicit term like weedi onioni soapi comprehens attempt describ tast cite aroma dri onion grain soy sauc,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
jamaica-high-mountain-green,5.6,5.4,4.9,5.4,0,anoth coffe whose assess domin roast issu case seven eight panelist object sampl roast bit light howev complaint offer asid gener approv apprais coffe gener pictur emerg well prepar clean coffe sweet balanc hint fruit nut aroma spanish peanut carri flavor conclud pleasantli focus given tone approv written comment assum coffe rate higher lack power dimens,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
haiti-green,5.7,5.6,5.5,5.6,0,although quit deep almost syrupi sweet haitian coffe recal occasion tast haiti latest run polit misfortun good coffe promis given rel new admir cafeier nativ project upsid sweet ingrati aromat panelist call high delic note floral mention cocoa chocol mint tactil aspect disturb howev use word gritti muddi patienc rich opaqu without dimens reson,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dominican-republic-green-3,6.0,6.1,6.0,6.1,0,coffe quit impress hot sort reson dimens long gradual sweeten develop admir howev profil turn bit grassi hard cool rest much say coffe way complaint surfac suggest rough hard report good intens balanc though enough intens tast would appear lack charact rather taint weak doom coffe rel low,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dominican-republic-green-2,6.1,6.5,5.7,6.5,0,someth slightli coffe panelist mention ferment doubt call taint grassi slightli harsh earthi wrote anoth touch hard tobacco herb whatev brought otherwis ingratiatingli sweet round coffe subtl grace note various describ chocol vanilla favorit caramel,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dominican-republic-green,4.3,3.7,4.3,3.7,0,major panelist dismiss coffe ferment flavor defect result bean pick rotten fruit tast ferment sugar process dri tri construct find ground redempt wrote howev panelist open redempt coffe low perhap read ferment tone fruiti wine like yea sayer struggl ambival comment final come posit side fruit ferment continuum matrix sensat around ferment definit full complex,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
jamaica-blue-mountain-green,5.3,4.4,5.4,4.4,0,outright defect cite jamaican coffe panelist littl prais wrote mild fault wrote anoth give coffe decent prais sweet balanc detect slight tast appli outdoorsi term like grassi woodi term suggest coffe may rest long enough dri,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
green-coffee-4,6.3,6.1,6.4,6.1,0,coffe manifest bright acid probabl account higher would expect given sever panelist complain background shadow taint call problem slight high hard fruiti anoth identifi grassi anoth detect rubberi tast still anoth conclud coffe fade much consensu descript clearli someth us note profil tend vari cup bright floral fruit tone acid dull elus taint,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bella-vista-tres-rios,7.0,7.0,6.0,7.0,0,liveliest reson dark roast sampl less overbearingli pungent sweeter touch vanilla well aroma entir profil deepen smooth balanc finish need proof dark roast coffe preserv charact distinct starbuck continu amaz qualiti mail order coffe remain season coffe peopl deep green corpor belli make excel buy decis roast tact hope end get lost futur market plan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
costa-rican-2,8.0,7.0,6.0,7.0,0,whether deriv unorthodox roast style coffe spici pungenc weav way rather soft medium bodi profil moment flavor complex suggest chocol earthi tone associ indonesian coffe dark fruiti short ferment context overal sweet intrigu broad rang coffe toler tast even like though purist may find distract coffe romant prefer richli ambigu clear straightforward,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
costa-rica-tres-rios,6.0,7.0,5.0,7.0,0,pleasant though restrain aroma outstand acid floral levit fresh floral note sweeten carri heart coffe pleasant nuanc upper regist solid bottom suggest rich medium bodi lover subtl complic good drip coffe prefer soft complex acidi bright,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
costa-rican-la-minita,7.0,7.0,6.0,7.0,0,balanc refin exquisit complet though bit underpow mild pungent tone soften round sweet clean yet reson straight aftertast la minita defin classic version classic ionic doric medium bodi delic side eleg combin clariti underst substanc,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
costa-rica-juan-vias,7.0,5.0,7.0,5.0,0,impress unlik mani coffe display acidi bright may gener enough sweet round acid howev leav touch sour side much nuanc solid bodi make excel breakfast coffe dri straightforward american tradit,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
costa-rica-la-amistad,8.0,6.0,6.0,6.0,0,like mani coffe solid overal short sweet nuanc case splendidli rich broad rang aroma decent acid hint fruit gener pungent rather opaqu touch sweet finish trace vanilla tone rich domin aroma emerg aftertast want enjoy solid costa rica impecc environment credenti,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
costa-rican-tarrazu-4,7.0,6.0,8.0,6.0,0,low tone sweet balanc discreet acid full bodi rich spici vanilla nut tone aroma resurfac fleetingli aftertast unfortun addit odd tast also surfac particularli coffe cold tast perhap mild process taint lower otherwis excel sampl anoth romant costa rica sweetli complex slightli taint bound conradian embrac,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
costa-rican-tarrazu-3,7.0,5.0,7.0,5.0,0,exhilar vanilla nut tone aroma togeth heavi butteri bodi main pleasur otherwis profil solid point stolid acid pleasant lack nuanc flavor bit monolith aftertast clean simpl whether tarrazu classic ordinari depend expect expect put somewher,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
costa-rican-tarrazu-2,8.0,6.0,6.0,6.0,0,pleasantli full rich low tone complet bottom regist ambigu grace note howev read earthi coffe hot turn hard mildli unpleas cool probabl storag fault still coffe power dimens lover dubiou sulawesi murki sumatra low tone rich earthi tone coffe suggest certain indonesia coffe rather costa rica,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
costa-rican,9.0,5.0,7.0,5.0,0,like mani coffe splendid overtur aroma nut vanilla caramel disappoint slightli hard full bodi monoton soften sweeten finish still anoth dark roast french press milk coffe,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
costa-rica-2,8.0,6.0,7.0,6.0,0,slightli carboni seem heavi rich finish deep tone pruni sweet prevail enliven touch spice sandalwood thing turn heavi bit astring aftertast complex aroma solid butteri bodi perhap costa rica quit distinct enough stand aggress rather dark roast style substanti bodi slightli sweet heavi make good choic drink milk cream,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
costa-rica,6.0,6.0,6.0,6.0,0,aroma sweeten dark roast pungenc sing hint vanilla pungent charact bluntli prevail rel free carbon enough sweet balanc pungenc patient pruni soft emerg finish prefer buy dark roast coffe right big guy short dark roast linger look window pleasur boat condominium replac work pier tug along chang san francisco waterfront,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
costa-rican-tarrazu,7.0,5.0,7.0,5.0,0,fine vanilla nut nose substanti bodi otherwis coffe without much lift nuanc develop mute acid sort pruni pungenc complic good typic small roaster west coast coffe heavi bodi pungent blunt burn good deal sweet nuanc probabl went roaster chimney tast best brew french press drunk milk,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
costa-rica-la-minita-tarrazu,8.0,7.0,6.0,7.0,0,complex envelop spaciou echo subtl unnam tone innuendo acid solidli wrap sweet bodi surpris chocol tone emerg cool aftertast last seduct complex anyon palat classic costa rica shb profil best vast yet pure,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
caff-del-sol,8.0,6.0,7.0,6.0,0,demitass blend complexli crisp pungent richli dri chocol note support underst sweet perhap heavi smoothli balanc bodi account splendid impact coffe make milk dairi relax crisp chocol note coffe richli suffus milk rather penetr quintessenti cappuccino blend complex implicit small soften yet magnifi milk maintain nuanc detail,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
